_id,name,domains[0],domains[1],domains[2],domains[3],domains[4],web_pages[0],web_pages[1],web_pages[2],web_pages[3],web_pages[4],web_pages[5],web_pages[6],country,alpha_two_code,state-province
65849fc613e294657692d841,Kharkiv National University,student.karazin.ua,karazin.ua,,,,https://karazin.ua,,,,,,,Ukraine,UA,
65849fc613e294657692d842,Universidad Técnica Federico Santa María,usm.cl,,,,,https://usm.cl,,,,,,,Chile,CL,
65849fc613e294657692d843,IÉSEG School of Management,ieseg.fr,,,,,https://ieseg.fr,,,,,,,France,FR,
65849fc613e294657692d844,Sun Yat-Sen University,mail2.sysu.edu.cn,mail.sysu.edu.cn,,,,https://sysu.edu.cn,,,,,,,China,CN,
65849fc613e294657692d845,Royal Holloway University of London,rhul.ac.uk,,,,,https://rhul.ac.uk,,,,,,,United Kingdom,GB,
65849fc613e294657692d846,Hunan University,hnu.edu.cn,www-en.hnu.edu.cn,,,,https://www.hnu.edu.cn,http://www-en.hnu.edu.cn,,,,,,China,CN,
65849fc613e294657692d847,University of Portsmouth,myport.ac.uk,myport.port.ac.uk,,,,https://myport.port.ac.uk,,,,,,,United Kingdom,GB,
65849fc613e294657692d848,Académie de Paris,ac-paris.fr,,,,,https://www.ac-paris.fr/,,,,,,,France,FR,
65849fc613e294657692d849,Académie d'Aix-Marseille,ac-aix-marseille.fr,,,,,https://www.ac-aix-marseille.fr/,,,,,,,France,FR,
65849fc613e294657692d84a,Académie de Créteil,ac-creteil.fr,,,,,https://www.ac-creteil.fr/,,,,,,,France,FR,
65849fc613e294657692d84b,Marywood University,marywood.edu,,,,,http://www.marywood.edu,,,,,,,United States,US,
65849fc613e294657692d84c,University of Petroleum and Energy Studies,upes.ac.in,,,,,https://www.upes.ac.in/,,,,,,,India,IN,Dehradun
65849fc613e294657692d84d,Cégep de Saint-Jérôme,cstj.qc.ca,,,,,https://www.cstj.qc.ca,https://ccmt.cstj.qc.ca,https://ccml.cstj.qc.ca,,,,,Canada,CA,Quebec
65849fc613e294657692d84e,Lindenwood University,lindenwood.edu,,,,,http://www.lindenwood.edu/,,,,,,,United States,US,
65849fc613e294657692d84f,DAV Institute of Engineering & Technology,davietjal.org,,,,,http://www.davietjal.org/,,,,,,,India,IN,Punjab
65849fc613e294657692d850,Lovely Professional University,lpu.in,,,,,http://www.lpu.in/,,,,,,,India,IN,Punjab
65849fc613e294657692d851,Sullivan University,sullivan.edu,,,,,https://sullivan.edu/,,,,,,,United States,US,
65849fc613e294657692d852,Florida State College at Jacksonville,fscj.edu,,,,,https://www.fscj.edu/,,,,,,,United States,US,
65849fc613e294657692d853,Xavier University,xavier.edu,,,,,https://www.xavier.edu/,,,,,,,United States,US,
65849fc613e294657692d854,Tusculum College,tusculum.edu,,,,,https://home.tusculum.edu/,,,,,,,United States,US,
65849fc613e294657692d855,Claremont School of Theology,cst.edu,,,,,https://cst.edu/,,,,,,,United States,US,
65849fc613e294657692d856,Somaiya Vidyavihar,somaiya.edu,,,,,https://somaiya.edu/,,,,,,,India,IN,
65849fc613e294657692d857,Columbia College (SC),columbiasc.edu,,,,,https://www.columbiasc.edu/,,,,,,,United States,US,
65849fc613e294657692d858,Chabot-Las Positas Community College District,clpccd.edu,,,,,http://www.clpccd.edu/,,,,,,,United States,US,
65849fc613e294657692d859,Keller Graduate School of Management,keller.edu,,,,,https://www.keller.edu/,,,,,,,United States,US,
65849fc613e294657692d85a,Monroe College,monroecollege.edu,,,,,https://monroecollege.edu/,,,,,,,United States,US,
65849fc613e294657692d85b,San Mateo County Community College District,smccd.edu,,,,,https://smccd.edu/,,,,,,,United States,US,
65849fc613e294657692d85c,Los Rios Community College District,losrios.edu,,,,,http://losrios.edu/,,,,,,,United States,US,
65849fc613e294657692d85d,DigiPen Institute of Technology,digipen.edu,,,,,https://www.digipen.edu/,,,,,,,United States,US,
65849fc613e294657692d85e,University of Pittsburgh Medical Center,upmc.edu,upmc.com,,,,https://www.upmc.com/,,,,,,,United States,US,Pennsylvania
65849fc613e294657692d85f,Claremont Graduate University,cgu.edu,,,,,https://www.cgu.edu/,,,,,,,United States,US,
65849fc613e294657692d860,The University of Texas at Rio Grande Valley,utrgv.edu,,,,,https://www.utrgv.edu/,,,,,,,United States,US,Texas
65849fc613e294657692d861,College of Mount Saint Vincent,mountsaintvincent.edu,,,,,https://mountsaintvincent.edu/,,,,,,,United States,US,
65849fc613e294657692d862,University of Arkansas System eVersity,uasys.edu,,,,,https://www.uasys.edu/,,,,,,,United States,US,
65849fc613e294657692d863,ECPI University,ecpi.edu,,,,,https://www.ecpi.edu/,,,,,,,United States,US,
65849fc613e294657692d864,University of Mary Washington,umw.edu,,,,,https://www.umw.edu/,,,,,,,United States,US,
65849fc613e294657692d865,Baldwin Wallace University,bw.edu,,,,,https://www.bw.edu/,,,,,,,United States,US,
65849fc613e294657692d866,California State University Channel Islands,csuci.edu,,,,,https://www.csuci.edu/,,,,,,,United States,US,
65849fc613e294657692d867,Brandman University,brandman.edu,,,,,https://www.brandman.edu/,,,,,,,United States,US,
65849fc613e294657692d868,United States Coast Guard Academy,uscga.edu,,,,,http://www.uscga.edu/,,,,,,,United States,US,
65849fc613e294657692d869,Athens State University,athens.edu,,,,,http://www.athens.edu/,,,,,,,United States,US,
65849fc613e294657692d86a,The Scripps Research Institute,scripps.edu,,,,,https://scripps.edu/,,,,,,,United States,US,
65849fc613e294657692d86b,Eastern Florida State College,easternflorida.edu,,,,,http://www.easternflorida.edu/,,,,,,,United States,US,
65849fc613e294657692d86c,Western New England University,wne.edu,,,,,http://www1.wne.edu/,,,,,,,United States,US,
65849fc613e294657692d86d,King University,king.edu,,,,,https://king.edu/,,,,,,,United States,US,
65849fc613e294657692d86e,Georgia Gwinnett College,ggc.edu,,,,,https://ggc.edu/,,,,,,,United States,US,
65849fc613e294657692d86f,Trident University,trident.edu,,,,,https://www.trident.edu/,,,,,,,United States,US,
65849fc613e294657692d870,Alliant International University,alliant.edu,,,,,https://www.alliant.edu/,,,,,,,United States,US,
65849fc613e294657692d871,Mississippi Valley State University,mvsu.edu,,,,,https://mvsu.edu/,,,,,,,United States,US,
65849fc613e294657692d872,Roosevelt University,roosevelt.edu,,,,,https://www.roosevelt.edu/,,,,,,,United States,US,
65849fc613e294657692d873,ITT Technical Institute,itt-tech.info,itt-tech.edu,,,,http://itt-tech.info/,,,,,,,United States,US,
65849fc613e294657692d874,Illinois Eastern Community Colleges,iecc.edu,,,,,https://iecc.edu/,,,,,,,United States,US,
65849fc613e294657692d875,Park University,park.edu,,,,,https://park.edu/,,,,,,,United States,US,
65849fc613e294657692d876,Icahn School of Medicine at Mount Sinai,mssm.edu,,,,,http://icahn.mssm.edu/,,,,,,,United States,US,
65849fc613e294657692d877,Utah Valley University,uvu.edu,,,,,https://uvu.edu/,,,,,,,United States,US,Utah
65849fc613e294657692d878,Wisconsin Lutheran College,wlc.edu,,,,,http://www.wlc.edu/,,,,,,,United States,US,
65849fc613e294657692d879,Riverside Community College District,rccd.edu,,,,,http://www.rccd.edu/,,,,,,,United States,US,
65849fc613e294657692d87a,Wake Forest Baptist Health,wakehealth.edu,,,,,http://www.wakehealth.edu/,,,,,,,United States,US,
65849fc613e294657692d87b,University of Massachusetts Boston,umb.edu,,,,,https://www.umb.edu/,,,,,,,United States,US,
65849fc613e294657692d87c,Florida Polytechnic University,floridapoly.edu,,,,,https://floridapoly.edu/,,,,,,,United States,US,
65849fc613e294657692d87d,Wagner College,wagner.edu,,,,,https://wagner.edu/,,,,,,,United States,US,
65849fc613e294657692d87e,Wilmington University,wilmu.edu,,,,,https://www.wilmu.edu/,,,,,,,United States,US,
65849fc613e294657692d87f,International Technological University,itu.edu,,,,,https://itu.edu/,,,,,,,United States,US,
65849fc613e294657692d880,Young Harris College,yhc.edu,,,,,https://www.yhc.edu/,,,,,,,United States,US,
65849fc613e294657692d881,University of Findlay,findlay.edu,,,,,https://www.findlay.edu/,,,,,,,United States,US,
65849fc613e294657692d882,Philadelphia College of Osteopathic Medicine,pcom.edu,,,,,https://www.pcom.edu/,,,,,,,United States,US,
65849fc613e294657692d883,Yosemite Community College District,yosemite.edu,,,,,https://www.yosemite.edu/,,,,,,,United States,US,
65849fc613e294657692d884,Coastal Alabama Community College,coastalalabama.edu,,,,,http://www.coastalalabama.edu/,,,,,,,United States,US,
65849fc613e294657692d885,Purdue University Northwest,pnw.edu,,,,,https://www.pnw.edu/,,,,,,,United States,US,
65849fc613e294657692d886,Columbia Basin College,columbiabasin.edu,,,,,http://www.columbiabasin.edu/,,,,,,,United States,US,
65849fc613e294657692d887,Seattle Colleges,seattlecolleges.edu,,,,,https://www.seattlecolleges.edu/,,,,,,,United States,US,
65849fc613e294657692d888,Lipscomb University,lipscomb.edu,,,,,https://www.lipscomb.edu/,,,,,,,United States,US,
65849fc613e294657692d889,Tiffin University,tiffin.edu,,,,,http://www.tiffin.edu/,,,,,,,United States,US,
65849fc613e294657692d88a,NorthCap University,ncuindia.edu,,,,,http://www.ncuindia.edu/,,,,,,,India,IN,Haryana
65849fc613e294657692d88b,Troy University,troy.edu,,,,,https://troy.edu/,,,,,,,United States,US,
65849fc613e294657692d88c,42 US,student.42.us.org,,,,,http://www.42.us.org/,,,,,,,United States,US,
65849fc613e294657692d88d,California Baptist University,calbaptist.edu,,,,,http://www.calbaptist.edu/,,,,,,,United States,US,
65849fc613e294657692d88e,Stevenson University,stevenson.edu,,,,,http://www.stevenson.edu/,,,,,,,United States,US,
65849fc613e294657692d88f,Marine Biological Laboratory,mbl.edu,,,,,http://www.mbl.edu/,,,,,,,United States,US,
65849fc613e294657692d890,Maryville University,maryville.edu,,,,,http://www.maryville.edu/,,,,,,,United States,US,
65849fc613e294657692d891,The Art Institutes,aii.edu,,,,,http://www.aii.edu/,,,,,,,United States,US,
65849fc613e294657692d892,University of Mississippi Medical Center,umc.edu,,,,,http://www.umc.edu/,,,,,,,United States,US,
65849fc613e294657692d893,University of Central Oklahoma,uco.edu,,,,,http://www.uco.edu/,,,,,,,United States,US,
65849fc613e294657692d894,Hallmark University,hallmarkuniversity.edu,,,,,http://www.hallmarkuniversity.edu/,,,,,,,United States,US,
65849fc613e294657692d895,Keiser University,keiseruniversity.edu,,,,,http://www.keiseruniversity.edu/,,,,,,,United States,US,
65849fc613e294657692d896,St. Johns River State College,sjrstate.edu,,,,,http://www.sjrstate.edu/,,,,,,,United States,US,
65849fc613e294657692d897,Indian River State College,irsc.edu,,,,,http://www.irsc.edu/,,,,,,,United States,US,
65849fc613e294657692d898,Barnard College,barnard.edu,,,,,http://www.barnard.edu/,,,,,,,United States,US,
65849fc613e294657692d899,California Southern University,calsouthern.edu,,,,,http://www.calsouthern.edu/,,,,,,,United States,US,
65849fc613e294657692d89a,University of La Verne,laverne.edu,,,,,http://www.laverne.edu/,,,,,,,United States,US,
65849fc613e294657692d89b,Washington & Jefferson College,washjeff.edu,,,,,http://www.washjeff.edu/,,,,,,,United States,US,
65849fc613e294657692d89c,University of the People,uopeople.edu,,,,,http://www.uopeople.edu/,,,,,,,United States,US,
65849fc613e294657692d89d,Touro College,touro.edu,,,,,http://www.touro.edu/,,,,,,,United States,US,
65849fc613e294657692d89e,New Jersey City University,njcu.edu,,,,,http://www.njcu.edu/,,,,,,,United States,US,
65849fc613e294657692d89f,Lander University,lander.edu,,,,,http://www.lander.edu/,,,,,,,United States,US,
65849fc613e294657692d8a0,SUNY Maritime College,sunymaritime.edu,,,,,http://www.sunymaritime.edu/,,,,,,,United States,US,
65849fc613e294657692d8a1,Lesley University,lesley.edu,,,,,http://www.lesley.edu/,,,,,,,United States,US,
65849fc613e294657692d8a2,Laurus College,lauruscollege.edu,,,,,http://www.lauruscollege.edu/,,,,,,,United States,US,
65849fc613e294657692d8a3,National Park College,np.edu,,,,,http://www.np.edu/,,,,,,,United States,US,
65849fc613e294657692d8a4,Oklahoma Christian University,oc.edu,,,,,http://www.oc.edu/,,,,,,,United States,US,
65849fc613e294657692d8a5,San Diego Christian College,sdcc.edu,,,,,http://www.sdcc.edu/,,,,,,,United States,US,
65849fc613e294657692d8a6,SANS Technology Institute,sans.edu,,,,,http://www.sans.edu/,,,,,,,United States,US,
65849fc613e294657692d8a7,Pasco-Hernando State College,phsc.edu,,,,,http://www.phsc.edu/,,,,,,,United States,US,
65849fc613e294657692d8a8,New College of Florida,ncf.edu,,,,,http://www.ncf.edu/,,,,,,,United States,US,
65849fc613e294657692d8a9,Grand Canyon University,gcu.edu,,,,,http://www.gcu.edu/,,,,,,,United States,US,
65849fc613e294657692d8aa,Cold Spring Harbor Laboratory,cshl.edu,,,,,http://www.cshl.edu/,,,,,,,United States,US,
65849fc613e294657692d8ab,Albany State University,asurams.edu,,,,,http://www.asurams.edu/,,,,,,,United States,US,
65849fc613e294657692d8ac,Lasell College,lasell.edu,,,,,http://www.lasell.edu/,,,,,,,United States,US,
65849fc613e294657692d8ad,Contra Costa Community College District,4cd.edu,,,,,http://www.4cd.edu/,,,,,,,United States,US,
65849fc613e294657692d8ae,Mount St. Mary's University,msmary.edu,,,,,http://www.msmary.edu/,,,,,,,United States,US,
65849fc613e294657692d8af,Robert Morris University Illinois,robertmorris.edu,,,,,http://www.robertmorris.edu/,,,,,,,United States,US,
65849fc613e294657692d8b0,Northwest Florida State College,nwfsc.edu,,,,,http://www.nwfsc.edu/,,,,,,,United States,US,
65849fc613e294657692d8b1,West Virginia Wesleyan College,wvwc.edu,,,,,http://www.wvwc.edu/,,,,,,,United States,US,
65849fc613e294657692d8b2,Utica College,utica.edu,,,,,http://www.utica.edu/,,,,,,,United States,US,
65849fc613e294657692d8b3,Career College of Northern Nevada,ccnn.edu,,,,,http://www.ccnn.edu/,,,,,,,United States,US,
65849fc613e294657692d8b4,College of Southern Nevada,csn.edu,,,,,https://www.csn.edu/,,,,,,,United States,US,NV
65849fc613e294657692d8b5,University of North Georgia,ung.edu,,,,,http://www.ung.edu/,,,,,,,United States,US,
65849fc613e294657692d8b6,The Principia,principia.edu,,,,,http://www.principia.edu/,,,,,,,United States,US,
65849fc613e294657692d8b7,Lynn University,lynn.edu,,,,,http://www.lynn.edu/,,,,,,,United States,US,
65849fc613e294657692d8b8,Colorado Community College System,cccs.edu,,,,,http://www.cccs.edu/,,,,,,,United States,US,
65849fc613e294657692d8b9,Valencia College,valenciacollege.edu,,,,,http://www.valenciacollege.edu/,,,,,,,United States,US,
65849fc613e294657692d8ba,St. Petersburg College,spcollege.edu,,,,,http://www.spcollege.edu/,,,,,,,United States,US,
65849fc613e294657692d8bb,Globe University & Minnesota School of Business,msbcollege.edu,,,,,http://www.msbcollege.edu/,,,,,,,United States,US,
65849fc613e294657692d8bc,Everest College,everest.edu,,,,,http://www.everest.edu/,,,,,,,United States,US,
65849fc613e294657692d8bd,Southwest Research Institute,swri.edu,,,,,http://www.swri.edu/,,,,,,,United States,US,
65849fc613e294657692d8be,American Public University System,apus.edu,,,,,http://www.apus.edu/,,,,,,,United States,US,
65849fc613e294657692d8bf,Full Sail University,fullsail.edu,,,,,http://www.fullsail.edu/,,,,,,,United States,US,
65849fc613e294657692d8c0,YTI Career Institute,yti.edu,,,,,http://www.yti.edu/,,,,,,,United States,US,
65849fc613e294657692d8c1,Defense Language Institute Foreign Language Center,dliflc.edu,,,,,http://www.dliflc.edu/,,,,,,,United States,US,
65849fc613e294657692d8c2,Columbus State University,columbusstate.edu,,,,,http://www.columbusstate.edu/,,,,,,,United States,US,
65849fc613e294657692d8c3,Morehead State University,moreheadstate.edu,,,,,http://www.moreheadstate.edu/,,,,,,,United States,US,
65849fc613e294657692d8c4,Colorado State University - Global Campus,csuglobal.edu,,,,,http://www.csuglobal.edu/,,,,,,,United States,US,
65849fc613e294657692d8c5,North Dakota University System,ndus.edu,,,,,http://www.ndus.edu/,,,,,,,United States,US,
65849fc613e294657692d8c6,University of Houston-Downtown,uhd.edu,,,,,http://www.uhd.edu/,,,,,,,United States,US,
65849fc613e294657692d8c7,Stratford University,stratford.edu,,,,,http://www.stratford.edu/,,,,,,,United States,US,
65849fc613e294657692d8c8,"California Polytechnic State University, Pomona",cpp.edu,,,,,http://www.cpp.edu/,,,,,,,United States,US,
65849fc613e294657692d8c9,Baker College,baker.edu,,,,,http://www.baker.edu/,,,,,,,United States,US,
65849fc613e294657692d8ca,The College of New Jersey,tcnj.edu,,,,,http://www.tcnj.edu/,,,,,,,United States,US,
65849fc613e294657692d8cb,Abilene Christian University,acu.edu,,,,,http://www.acu.edu/,,,,,,,United States,US,
65849fc613e294657692d8cc,Adelphi University,adelphi.edu,,,,,http://www.adelphi.edu/,,,,,,,United States,US,
65849fc613e294657692d8cd,Agnes Scott College,agnesscott.edu,,,,,http://www.agnesscott.edu/,,,,,,,United States,US,
65849fc613e294657692d8ce,Aiken Technical College,atc.edu,,,,,http://www.atc.edu/,,,,,,,United States,US,
65849fc613e294657692d8cf,Air Force Institute of Technology,afit.edu,,,,,http://www.afit.edu/,,,,,,,United States,US,
65849fc613e294657692d8d0,Alabama A&M University,aamu.edu,,,,,http://www.aamu.edu/,,,,,,,United States,US,
65849fc613e294657692d8d1,Alabama State University,alasu.edu,,,,,http://www.alasu.edu/,,,,,,,United States,US,
65849fc613e294657692d8d2,Alamo Colleges,aloma.edu,,,,,http://www.alamo.edu/,,,,,,,United States,US,
65849fc613e294657692d8d3,Albertson College of Idaho,acofi.edu,,,,,http://www.acofi.edu/,,,,,,,United States,US,
65849fc613e294657692d8d4,Albion College,albion.edu,,,,,http://www.albion.edu/,,,,,,,United States,US,
65849fc613e294657692d8d5,Alfred University,alfred.edu,,,,,http://www.alfred.edu/,,,,,,,United States,US,
65849fc613e294657692d8d6,Allegheny College,alleg.edu,,,,,http://www.alleg.edu/,,,,,,,United States,US,
65849fc613e294657692d8d7,Allentown College of Saint Francis de Sales,allencol.edu,,,,,http://www.allencol.edu/,,,,,,,United States,US,
65849fc613e294657692d8d8,Alma College,alma.edu,,,,,http://www.alma.edu/,,,,,,,United States,US,
65849fc613e294657692d8d9,Alverno College,alverno.edu,,,,,http://www.alverno.edu/,,,,,,,United States,US,
65849fc613e294657692d8da,Ambassador University,ambassador.edu,,,,,http://www.ambassador.edu/,,,,,,,United States,US,
65849fc613e294657692d8db,American Coastline University,amercoastuniv.edu,,,,,http://www.amercoastuniv.edu/,,,,,,,United States,US,
65849fc613e294657692d8dc,American International College,aic.edu,,,,,http://www.aic.edu/,,,,,,,United States,US,
65849fc613e294657692d8dd,American University,american.edu,,,,,http://www.american.edu/,,,,,,,United States,US,
65849fc613e294657692d8de,Amherst College,amherst.edu,,,,,http://www.amherst.edu/,,,,,,,United States,US,
65849fc613e294657692d8df,Andrews University,andrews.edu,,,,,http://www.andrews.edu/,,,,,,,United States,US,
65849fc613e294657692d8e0,Angelo State University,angelo.edu,,,,,http://www.angelo.edu/,,,,,,,United States,US,
65849fc613e294657692d8e1,Anne Arundel Community College,aacc.edu,,,,,http://www.aacc.edu/,,,,,,,United States,US,
65849fc613e294657692d8e2,Antioch New England,antiochne.edu,,,,,http://www.antiochne.edu/,,,,,,,United States,US,
65849fc613e294657692d8e3,Antioch University,antioch.edu,,,,,http://www.antioch.edu/,,,,,,,United States,US,
65849fc613e294657692d8e4,Antioch University - Los Angeles,antiochla.edu,,,,,http://www.antiochla.edu/,,,,,,,United States,US,
65849fc613e294657692d8e5,Antioch University - Seattle,seattleantioch.edu,,,,,http://www.seattleantioch.edu/,,,,,,,United States,US,
65849fc613e294657692d8e6,Appalachian State University,appstate.edu,,,,,http://www.appstate.edu/,,,,,,,United States,US,
65849fc613e294657692d8e7,Aquinas College,aquinas.edu,,,,,http://www.aquinas.edu/,,,,,,,United States,US,
65849fc613e294657692d8e8,Arcadia College,arcadia.edu,,,,,http://www.arcadia.edu/,,,,,,,United States,US,
65849fc613e294657692d8e9,Arizona State University,asu.edu,,,,,http://www.asu.edu/,,,,,,,United States,US,
65849fc613e294657692d8ea,Arizona Western College,azwestern.edu,,,,,http://www.azwestern.edu/,,,,,,,United States,US,
65849fc613e294657692d8eb,Arkansas State University,astate.edu,,,,,http://www.astate.edu/,,,,,,,United States,US,
65849fc613e294657692d8ec,Arkansas Tech University,atu.edu,,,,,http://www.atu.edu/,,,,,,,United States,US,
65849fc613e294657692d8ed,Armstrong State College,armstrong.edu,,,,,http://www.armstrong.edu/,,,,,,,United States,US,
65849fc613e294657692d8ee,Ashland University,ashland.edu,,,,,http://www.ashland.edu/,,,,,,,United States,US,
65849fc613e294657692d8ef,Assumption College,assumption.edu,,,,,http://www.assumption.edu/,,,,,,,United States,US,
65849fc613e294657692d8f0,Auburn University,auburn.edu,,,,,http://www.auburn.edu/,,,,,,,United States,US,
65849fc613e294657692d8f1,Auburn University at Montgomery,aum.edu,,,,,http://www.aum.edu/,,,,,,,United States,US,
65849fc613e294657692d8f2,Augsburg College,augsburg.edu,,,,,http://www.augsburg.edu/,,,,,,,United States,US,
65849fc613e294657692d8f3,Augustana College (IL),augustana.edu,,,,,http://www.augustana.edu/,,,,,,,United States,US,
65849fc613e294657692d8f4,Augustana College (SD),augie.edu,,,,,http://www.augie.edu/,,,,,,,United States,US,
65849fc613e294657692d8f5,Augusta University,augusta.edu,gru.edu,,,,http://www.augusta.edu/,http://www.gru.edu/,,,,,,United States,US,
65849fc613e294657692d8f6,Aurora University,aurora.edu,,,,,http://www.aurora.edu/,,,,,,,United States,US,
65849fc613e294657692d8f7,Austin College,austincollege.edu,,,,,http://www.austincollege.edu/,,,,,,,United States,US,
65849fc613e294657692d8f8,Austin Community College,austincc.edu,,,,,http://www.austincc.edu/,,,,,,,United States,US,
65849fc613e294657692d8f9,Austin Peay State University,apsu.edu,,,,,http://www.apsu.edu/,,,,,,,United States,US,
65849fc613e294657692d8fa,Averett College,averett.edu,,,,,http://www.averett.edu/,,,,,,,United States,US,
65849fc613e294657692d8fb,Avila College,avila.edu,,,,,http://www.avila.edu/,,,,,,,United States,US,
65849fc613e294657692d8fc,Azusa Pacific University,apu.edu,,,,,http://www.apu.edu/,,,,,,,United States,US,
65849fc613e294657692d8fd,Babson College,babson.edu,,,,,http://www.babson.edu/,,,,,,,United States,US,
65849fc613e294657692d8fe,Baker University,bakeru.edu,,,,,http://www.bakeru.edu/,,,,,,,United States,US,
65849fc613e294657692d8ff,Ball State University,bsu.edu,,,,,http://www.bsu.edu/,,,,,,,United States,US,
65849fc613e294657692d900,Baptist Bible College,bbc.edu,,,,,http://www.bbc.edu/,,,,,,,United States,US,
65849fc613e294657692d901,Bard College,bard.edu,,,,,http://www.bard.edu/,,,,,,,United States,US,
65849fc613e294657692d902,Barry University,barry.edu,,,,,http://www.barry.edu/,,,,,,,United States,US,
65849fc613e294657692d903,Bastyr University,bastyr.edu,,,,,http://www.bastyr.edu/,,,,,,,United States,US,
65849fc613e294657692d904,Bates College,bates.edu,,,,,http://www.bates.edu/,,,,,,,United States,US,
65849fc613e294657692d905,Baylor College of Medicine,bcm.edu,,,,,http://www.bcm.edu/,,,,,,,United States,US,
65849fc613e294657692d906,Baylor University,baylor.edu,,,,,http://www.baylor.edu/,,,,,,,United States,US,
65849fc613e294657692d907,Bellevue University,bellevue.edu,,,,,http://www.bellevue.edu/,,,,,,,United States,US,
65849fc613e294657692d908,Belmont University,belmont.edu,,,,,http://www.belmont.edu/,,,,,,,United States,US,
65849fc613e294657692d909,Beloit College,beloit.edu,,,,,http://www.beloit.edu/,,,,,,,United States,US,
65849fc613e294657692d90a,Bemidji State University,bemidjistate.edu,,,,,http://www.bemidjistate.edu/,,,,,,,United States,US,
65849fc613e294657692d90b,Benedictine College,benedictine.edu,,,,,http://www.benedictine.edu/,,,,,,,United States,US,
65849fc613e294657692d90c,Bennington College,bennington.edu,,,,,http://www.bennington.edu/,,,,,,,United States,US,
65849fc613e294657692d90d,Bentley College,bentley.edu,,,,,http://www.bentley.edu/,,,,,,,United States,US,
65849fc613e294657692d90e,Berea College,berea.edu,,,,,http://www.berea.edu/,,,,,,,United States,US,
65849fc613e294657692d90f,Berklee College of Music,berklee.edu,,,,,http://www.berklee.edu/,,,,,,,United States,US,
65849fc613e294657692d910,Bethany College,bethanywv.edu,,,,,http://www.bethanywv.edu/,,,,,,,United States,US,
65849fc613e294657692d911,Bethel College (KS),bethelks.edu,,,,,http://www.bethelks.edu/,,,,,,,United States,US,
65849fc613e294657692d912,Bethel University,bethel.edu,,,,,http://www.bethel.edu/,,,,,,,United States,US,
65849fc613e294657692d913,Biola University,biola.edu,,,,,http://www.biola.edu/,,,,,,,United States,US,
65849fc613e294657692d914,Birmingham-Southern College,bsc.edu,,,,,http://www.bsc.edu/,,,,,,,United States,US,
65849fc613e294657692d915,Black Hills State University,bhsu.edu,,,,,http://www.bhsu.edu/,,,,,,,United States,US,
65849fc613e294657692d916,Bloomsburg University of Pennsylvania,bloomu.edu,,,,,http://www.bloomu.edu/,,,,,,,United States,US,Pennsylvania
65849fc613e294657692d917,Bluffton College,bluffton.edu,,,,,http://www.bluffton.edu/,,,,,,,United States,US,
65849fc613e294657692d918,Bob Jones University,bju.edu,,,,,http://www.bju.edu/,,,,,,,United States,US,
65849fc613e294657692d919,Boise State University,boisestate.edu,,,,,http://www.boisestate.edu/,,,,,,,United States,US,
65849fc613e294657692d91a,Boston College,bc.edu,,,,,http://www.bc.edu/,,,,,,,United States,US,
65849fc613e294657692d91b,Boston Graduate School of Psychoanalysis,bgsp.edu,,,,,http://www.bgsp.edu/,,,,,,,United States,US,
65849fc613e294657692d91c,Boston University,bu.edu,,,,,http://www.bu.edu/,,,,,,,United States,US,
65849fc613e294657692d91d,Bowdoin College,bowdoin.edu,,,,,http://www.bowdoin.edu/,,,,,,,United States,US,
65849fc613e294657692d91e,Bowie State University,bowiestate.edu,,,,,http://www.bowiestate.edu/,,,,,,,United States,US,
65849fc613e294657692d91f,Bowling Green State University,bgsu.edu,,,,,http://www.bgsu.edu/,,,,,,,United States,US,
65849fc613e294657692d920,Bradley University,bradley.edu,,,,,http://www.bradley.edu/,,,,,,,United States,US,
65849fc613e294657692d921,Brandeis University,brandeis.edu,,,,,http://www.brandeis.edu/,,,,,,,United States,US,
65849fc613e294657692d922,Brenau University,brenau.edu,,,,,http://www.brenau.edu/,,,,,,,United States,US,
65849fc613e294657692d923,Briar Cliff College,briar-cliff.edu,,,,,http://www.briar-cliff.edu/,,,,,,,United States,US,
65849fc613e294657692d924,Bridgewater College,bridgewater.edu,,,,,http://www.bridgewater.edu/,,,,,,,United States,US,
65849fc613e294657692d925,Brigham Young University,byu.edu,,,,,http://www.byu.edu/,,,,,,,United States,US,
65849fc613e294657692d926,Brigham Young University - Idaho,byui.edu,,,,,http://www.byui.edu/,,,,,,,United States,US,
65849fc613e294657692d927,Brigham Young University Hawaii,byuh.edu,,,,,http://www.byuh.edu/,,,,,,,United States,US,
65849fc613e294657692d928,Broward College,broward.edu,,,,,http://www.broward.edu/,,,,,,,United States,US,
65849fc613e294657692d929,Brown University,brown.edu,,,,,http://www.brown.edu/,,,,,,,United States,US,
65849fc613e294657692d92a,Bryant College,bryant.edu,,,,,http://www.bryant.edu/,,,,,,,United States,US,
65849fc613e294657692d92b,Bryn Mawr College,brynmawr.edu,,,,,http://www.brynmawr.edu/college,,,,,,,United States,US,
65849fc613e294657692d92c,Bucknell University,bucknell.edu,,,,,http://www.bucknell.edu/,,,,,,,United States,US,
65849fc613e294657692d92d,Buena Vista University,bvu.edu,,,,,http://www.bvu.edu/,,,,,,,United States,US,
65849fc613e294657692d92e,Butler University,butler.edu,,,,,http://www.butler.edu/,,,,,,,United States,US,
65849fc613e294657692d92f,California Coast University,calcoast.edu,,,,,http://www.calcoast.edu/,,,,,,,United States,US,
